bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_6.started,cB_6.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,cB_5.started,cB_5.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.461718600003223,None,6.461718600003223,None,left,2.5070849000039743,8.423969000003126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
,,,,,,,,,,,,10.947719499999948,None,10.947719499999948,None,c,1.4355853000015486,12.927470800001174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
,,,,,,,,,,,,,,,,,,,,14.379441700002644,None,14.379441700002644,None,c,0.5983810000034282,16.35747999999876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16.972428900000523,None,16.972428900000523,17.977145600001677,17.943005100001756,18.4541720000052,18.4541720000052,18.967122800000652,18.950619800001732,19.4630632000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,19.481923500003177,None,19.481923500003177,20.488372799998615,20.454107500001555,20.9666148000033,20.949788000005356,21.460228200005076,21.460228200005076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,21.973496700004034,None,21.973496700004034,22.982853300003626,22.94932659999904,23.460011499999382,23.443047500004468,23.956036100003985,23.956036100003985,24.46899310000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,24.485959500001627,None,24.485959500001627,25.492466399999103,25.457750800000213,25.97115489999851,25.95427610000479,26.46572870000091,26.46572870000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,26.98060809999879,None,26.98060809999879,27.987677700002678,27.95371900000464,28.465531800000463,28.448304600002302,28.964464299999236,28.964464299999236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47672820000298,31.98918080000294,29.64823400000023,29.95493510000233,29.95493510000233,30.159525600000052,30.159525600000052,30.246938299998874,30.246938299998874,30.399223600004916,30.399223600004916,30.553704000005382,30.553704000005382,30.707705200002238,30.707705200002238,30.809415299998363,30.809415299998363,31.306506500004616,31.306506500004616,31.819074300001375,31.802031300001545,32.313748600005056,32.29728920000343,None,32.806569400003355,35.31738520000363,c,158.3099304999996,34.787475500001165,None,,001,2020_Feb_21_1332,so_be_u_00,3.2.4,58.52618197852915,
