bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,actionRound,actionExit,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,5.528071399952751,None,5.528071399952751,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5675453000003472,5.528071399952751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1123756999731995,None,7.1123756999731995,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.29112790001090616,7.1123756999731995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.419819899951108,None,7.419819899951108,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5019723000004888,7.419819899951108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93880799994804,None,8.93880799994804,9.944994699966628,9.911061699967831,10.422429999976885,10.422429999976885,10.934175899950787,10.917235199944116,11.432355400000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.450094599975273,None,11.61876119999215,11.925011799961794,11.925011799961794,12.130602999997791,12.130602999997791,12.21828029997414,12.21828029997414,12.369999899994582,12.369999899994582,12.523153299989644,12.523153299989644,12.676550999982283,12.676550999982283,12.77823959995294,12.77823959995294,13.272633599990513,13.272633599990513,13.784525899973232,13.767526599986013,14.278456199972425,14.278456199972425,14.792271699989215,14.7753543999861,14.92827449995093,15.475914899958298,None,15.665905199944973,None,None,None,None,,,,,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.7362253000028431,15.475914899958298,None,,001,2020_Feb_24_1356,so_be_u_00,3.2.4,57.96409241469974,
