playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.rt,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,4,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72619700001087,None,23.72619700001087,None,23.72619700001087,None,4,0.889,"[('5', 0.0), ('4', 0.632), ('4', 0.889)]",0.014630239980760962,None,24.631586500036065,None,25.158913400024176,None,25.158913400024176,None,None,,25.158913400024176,None,27.135394800046925,None,27.305411500041373,27.81940380000742,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14634900004603,None,28.14634900004603,None,28.14634900004603,None,5,0.938,"[('5', 0.0), ('5', 0.937)]",6.719899829477072e-06,None,29.099665999994613,None,29.626752400014084,None,29.626752400014084,None,1,0.5626300000003539,29.626752400014084,None,30.206310900044627,None,30.37712590000592,30.88923860003706,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.14470100001199,None,31.14470100001199,None,31.14470100001199,None,6,0.736,"[('5', 0.0), ('6', 0.428), ('6', 0.736)]",0.016242459998466074,None,31.896266199997626,None,32.4236804000102,None,32.4236804000102,None,None,,32.4236804000102,None,34.401465000002645,None,34.57205950003117,35.08381370001007,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,4,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.372907100012526,None,35.372907100012526,None,35.372907100012526,None,5,1.145,"[('5', 0.0), ('5', 1.145)]",0.0030080800061114132,None,36.532714700035285,None,37.06201280001551,None,37.06201280001551,None,1,1.1778466000105254,37.06201280001551,None,38.25640860002022,None,38.428724299999885,38.93835020001279,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,4,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.228452200011816,None,39.228452200011816,None,39.228452200011816,None,4,1.153,"[('5', 0.0), ('4', 0.813), ('4', 1.153)]",0.01018118002684787,None,40.386155700020026,None,40.89782830001786,None,40.89782830001786,None,None,,40.89782830001786,None,42.8898817000445,None,43.061764600046445,43.571519699995406,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,4,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82945700001437,None,43.82945700001437,None,43.82945700001437,None,6,0.956,"[('5', 0.0), ('6', 0.685), ('6', 0.956)]",0.004140839970204979,None,44.79832530004205,None,45.325217200035695,None,45.325217200035695,None,None,,45.325217200035695,None,47.30289560003439,None,47.47269540000707,47.98502429999644,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.274538600002415,None,48.274538600002415,None,48.274538600002415,None,6,0.839,"[('5', 0.0), ('6', 0.529), ('6', 0.839)]",0.001969680015463382,None,49.126793500036,None,49.65374969999539,None,49.65374969999539,None,None,,49.65374969999539,None,51.63501200004248,None,51.80471410002792,52.31710220000241,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.59645150002325,None,52.59645150002325,None,52.59645150002325,None,6,0.952,"[('5', 0.0), ('6', 0.664), ('6', 0.952)]",0.009960579976905137,None,53.56203790003201,None,54.076101700018626,None,54.076101700018626,None,None,,54.076101700018626,None,56.075537400029134,None,56.24351210001623,56.75382869999157,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0315244999947,None,57.0315244999947,None,57.0315244999947,None,6,0.816,"[('5', 0.0), ('6', 0.511), ('6', 0.816)]",0.01200037996750325,None,57.861839100020006,None,58.37423090002267,None,58.37423090002267,None,None,,58.37423090002267,None,60.3674245000002,None,60.54019369999878,61.050358100037556,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34036800003378,None,61.34036800003378,None,61.34036800003378,None,5,0.564,"[('5', 0.0), ('5', 0.564)]",0.0034366800100542605,None,61.918179300031625,None,62.44667660002597,None,62.44667660002597,None,None,,62.44667660002597,None,64.42518449999625,None,64.59534890000941,65.10907060001045,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,4,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.39830320002511,None,65.39830320002511,None,65.39830320002511,None,6,0.722,"[('5', 0.0), ('6', 0.465), ('6', 0.722)]",0.006242579955141991,None,66.13089990004664,None,66.65797900001053,None,66.65797900001053,None,None,,66.65797900001053,None,68.63769890001277,None,68.80597630003467,69.31653870001901,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59093510004459,None,69.59093510004459,None,69.59093510004459,None,7,0.855,"[('5', 0.0), ('6', 0.478), ('7', 0.65), ('7', 0.855)]",0.014842980075627565,None,70.45732280000811,None,70.98680660000537,None,70.98680660000537,None,None,,70.98680660000537,None,72.96631889999844,None,73.1372644000221,73.6475418000482,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,4,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.93683220003732,None,73.93683220003732,None,73.93683220003732,None,8,1.059,"[('5', 0.0), ('6', 0.53), ('7', 0.703), ('8', 0.854), ('8', 1.059)]",0.004799780028406531,None,75.00887140003033,None,75.53641850000713,None,75.53641850000713,None,None,,75.53641850000713,None,77.51782250002725,None,77.68603520002216,78.1979360000114,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.43716550001409,None,78.43716550001409,None,78.43716550001409,None,6,1.125,"[('5', 0.0), ('6', 0.75), ('6', 1.124)]",0.014532539993524551,None,79.57624310004758,None,80.10580840002513,None,80.10580840002513,None,None,,80.10580840002513,None,82.08041900000535,None,82.251072700019,82.76137150003342,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.00262500002282,None,83.00262500002282,None,83.00262500002282,None,6,0.783,"[('5', 0.0), ('6', 0.491), ('6', 0.783)]",0.01370914006838575,None,83.80050090001896,None,84.3117973000044,None,84.3117973000044,None,None,,84.3117973000044,None,86.30880650004838,None,86.4814619999961,86.99106020003092,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,4,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.31457129999762,None,87.31457129999762,None,87.31457129999762,None,5,0.651,"[('5', 0.0), ('5', 0.651)]",0.004482519929297268,None,87.97795299999416,None,88.5064202999929,None,88.5064202999929,None,None,,88.5064202999929,None,90.48556420003297,None,90.65539210004499,91.16546150000067,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.42180910002207,None,91.42180910002207,None,91.42180910002207,None,5,0.659,"[('5', 0.0), ('5', 0.659)]",0.009628540021367371,None,92.0882852000068,None,92.61534310004208,None,92.61534310004208,None,None,,92.61534310004208,None,94.59763360000215,None,94.76696979999542,95.28090340003837,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,4,0,18,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.51893399999244,None,95.51893399999244,None,95.51893399999244,None,6,1.011,"[('5', 0.0), ('6', 0.652), ('6', 1.011)]",0.0024251199793070555,None,96.54069510003319,None,97.05054520000704,None,97.05054520000704,None,None,,97.05054520000704,None,99.04635170003166,None,99.21624810004141,99.72933310002554,,001,2020_Feb_24_1059,so_be_u_00,3.2.4,59.477608164181056,
