textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textSb.started,textSb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.116953500022646,None,return,0.44219049997627735,8.097064700035844,None,,,,001,2020_Feb_03_1137,first_sbtg,3.2.4,59.25862717877522,
,,,,,,8.555711799999699,None,,,,,,,
