bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB.started,cB.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.rt,keyInstructions_2.started,keyInstructions_2.stopped,out.keys,out.started,out.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.63682549999794,None,6.63682549999794,None,1,1.310377400019206,8.61249059997499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,None,6.63682549999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,9.9391305000172,None,9.9391305000172,None,None,11.914625499979593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,1,23.771825599949807,9.9391305000172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,,,,,33.72753119998379,None,33.72753119998379,None,c,8.117699499998707,35.70045730000129,None,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,33.72753119998379,None,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,,,,,43.83457180002006,None,,,,,,,None,43.83457180002006,None,escapeescape,43.83457180002006,None,43.83457180002006,None,,,,,,,,,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19637930003228,None,48.19637930003228,None,c,1.8565416999626905,50.17090000002645,None,,,,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,48.19637930003228,None,,001,2020_Feb_25_1047,so_be_u_00,3.2.4,57.83061183358385,
