playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_0.thisRepN,sliders_0.thisTrialN,sliders_0.thisN,sliders_0.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sbLoop_1.thisRepN,sbLoop_1.thisTrialN,sbLoop_1.thisN,sbLoop_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.703864600043744,None,19.891024600015953,20.18346460000612,20.18346460000612,20.38834730000235,20.38834730000235,20.4911632000003,20.4911632000003,20.627601000014693,20.627601000014693,20.78201100009028,20.78201100009028,20.937602000078186,20.937602000078186,21.040892100078054,21.040892100078054,21.53571299999021,21.53571299999021,22.05048540001735,22.032927600084804,22.543788900016807,22.526490000076592,23.040403500082903,23.040403500082903,23.177119300002232,23.75594679999631,None,23.94570330006536,None,c,2.0342988999327645,25.73741050006356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,23.75594679999631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.991695699980482,None,27.991695699980482,None,27.991695699980482,None,4,2.475,"[('5', 0.0), ('4', 1.042), ('4', 2.475)]",0.0011902900878340006,None,27.991695699980482,None,30.468236400047317,None,30.468236400047317,None,4,4,0,33.4894145000726,None,33.4894145000726,None,None,33.4894145000726,None,38.48374420008622,None,38.65418660000432,39.268087700009346,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.54179779998958,None,39.54179779998958,None,39.54179779998958,None,6,1.999,"[('5', 0.0), ('6', 1.062), ('6', 1.999)]",0.007360459887422621,None,39.54179779998958,None,41.54932120000012,None,41.54932120000012,None,10,4,6,45.57841190008912,None,45.57841190008912,None,None,45.57841190008912,None,50.5593715000432,None,50.730014600092545,51.345408700057305,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.586403500055894,None,51.586403500055894,None,51.586403500055894,None,8,1.193,"[('5', 0.0), ('6', 0.597), ('7', 0.835), ('8', 0.988), ('8', 1.193)]",0.01458727999124676,None,51.586403500055894,None,52.794904300011694,None,52.794904300011694,None,18,4,14,53.820752300089225,None,53.820752300089225,None,None,53.820752300089225,None,58.80834190000314,None,58.97892480005976,59.594243600033224,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.91684319998603,None,59.91684319998603,None,59.91684319998603,None,7,1.13,"[('5', 0.0), ('6', 0.687), ('7', 0.875), ('7', 1.129)]",0.005281540099531412,None,59.91684319998603,None,61.05515550007112,None,61.05515550007112,None,25,11,14,64.08408440009225,None,64.08408440009225,None,None,64.08408440009225,None,69.07263369997963,None,69.24395190004725,69.85906679998152,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.13624390005134,None,70.13624390005134,None,70.13624390005134,None,8,2.686,"[('5', 0.0), ('6', 0.592), ('7', 0.814), ('8', 1.001), ('8', 2.686)]",0.014821460004895926,None,70.13624390005134,None,72.83699920005165,None,72.83699920005165,None,33,11,22,73.86747609998565,None,73.86747609998565,None,None,73.86747609998565,None,78.86658869998064,None,79.03667970001698,79.6358192000771,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8741444000043,None,79.8741444000043,None,79.8741444000043,None,3,1.793,"[('5', 0.0), ('4', 1.176), ('3', 1.382), ('3', 1.793)]",0.014632079983130097,None,79.8741444000043,None,81.68216159997974,None,81.68216159997974,None,36,11,25,82.70914540009107,None,82.70914540009107,None,None,82.70914540009107,None,87.69266499998048,None,87.86337819998153,88.46283960004803,,,,,,,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
,,,,,,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.76735109998845,None,5,1.779,0.006197459879331291,None,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
,,,,,,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.59317500004545,None,5,1.21,0.014610370039008558,None,,001,2020_Feb_27_1012,so_be_u_00,3.2.4,57.795650757234526,
