bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,correctResponse,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.492720400005055,None,6.492720400005055,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,1,0.2908614000043599,6.492720400005055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,6.80107990000397,None,6.80107990000397,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.18826650000119116,6.80107990000397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0058828000037465,None,7.0058828000037465,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15330050000193296,7.0058828000037465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.177654900006019,None,7.177654900006019,8.181461600004695,8.147457500002929,8.660820800003421,8.660820800003421,9.172081299999263,9.155099300005531,9.666122499998892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.683331600004749,None,9.8534959000026,10.162011400003394,10.162011400003394,10.366338200001337,10.366338200001337,10.45178890000534,10.45178890000534,10.605028199999651,10.605028199999651,10.760729500005255,10.760729500005255,10.912242099999276,10.912242099999276,11.01435190000484,11.01435190000484,11.511795900005382,11.511795900005382,12.022214900003746,12.005291500005114,12.515947200001392,12.515947200001392,13.027985600005195,13.011330300003465,13.163508400000865,13.693505600000208,None,13.861915400004364,None,None,None,None,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5938406000059331,13.693505600000208,None,,,,,,,,,,,,,,,001,2020_Feb_21_1451,so_be_u_00,3.2.4,59.19709792135737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.422875399999612,None,14.422875399999612,None,14.422875399999612,None,2,2.025,"[(2.0, 0.0), (1, 1.12), (2, 1.393), (2, 2.025)]",0.010131579998414963,None,16.452923000004375,None,,,,,,,
