playerId,avatarFile,choiceLabel,actionLabel,actionRound,actionExit,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,cB_9.started,cB_9.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,cbBuf_2.started,cbBuf_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29976580000948,None,18.29976580000948,None,18.29976580000948,None,5,0.597,"[('5', 0.0), ('5', 0.597)]",0.014317919965833426,None,18.910189100017305,None,11,11,0,19.441898700024467,None,19.441898700024467,None,None,19.441898700024467,None,21.422840800019912,None,21.593969299981836,22.10958099999698,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.368018799985293,None,5,2.016,0.016408920055255294,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.435007099993527,None,4,0.459,0.014178739977069199,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.944287099991925,None,4,0.548,0.01658494002185762,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.541994300030638,None,4,0.411,0.016629539954010397,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.000767800025642,None,4,0.483,0.0045862599508836865,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.528479699976742,None,4,1.678,0.006743960024323314,None,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22178369999165,None,,,,,,,,,,,,,,,,,,,,,28.248469899990596,None,28.248469899990596,31.76106410002103,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.71948500000872,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
Paul,images/avatar1.jpg,reciprocate,1,1,enter,,,,,,,,,,0,0,0,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.23530599998776,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1420,so_be_u_00,3.2.4,59.3908870566468,
