playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.rt,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16171930002747,None,24.16171930002747,None,24.16171930002747,None,4,0.77,"[('5', 0.0), ('4', 0.495), ('4', 0.769)]",0.015277700033038855,None,24.94660730002215,None,25.47406899998896,None,25.47406899998896,None,None,,25.47406899998896,None,27.453285499999765,None,27.623253800033126,28.136002200015355,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.47474360000342,None,28.47474360000342,None,28.47474360000342,None,5,1.022,"[('5', 0.0), ('5', 1.022)]",0.003778750018682331,None,29.513045100029558,None,30.04193960002158,None,30.04193960002158,None,None,,30.04193960002158,None,32.01841479999712,None,32.189596500014886,32.70158910000464,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9561948000337,None,32.9561948000337,None,32.9561948000337,None,5,0.686,"[('5', 0.0), ('5', 0.686)]",0.0033112000091932714,None,33.653941399999894,None,34.181762300024275,None,34.181762300024275,None,None,,34.181762300024275,None,36.16047459997935,None,36.333426300028805,36.84372010000516,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.133886700030416,None,37.133886700030416,None,37.133886700030416,None,5,0.726,"[('5', 0.0), ('5', 0.726)]",0.012386999966111034,None,37.86770569998771,None,38.396282300003804,None,38.396282300003804,None,None,,38.396282300003804,None,40.373079899989534,None,40.543352300010156,41.053620200022124,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32596019998891,None,41.32596019998891,None,41.32596019998891,None,5,0.447,"[('5', 0.0), ('5', 0.447)]",0.0022895499714650214,None,41.78574830002617,None,42.31369209999684,None,42.31369209999684,None,None,,42.31369209999684,None,44.29398900002707,None,44.465100300032645,44.97691580001265,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.249494799994864,None,45.249494799994864,None,45.249494799994864,None,5,0.653,"[('5', 0.0), ('5', 0.653)]",0.0027539499569684267,None,45.91441590001341,None,46.44040000002133,None,46.44040000002133,None,None,,46.44040000002133,None,48.41893230000278,None,48.58922060002806,49.1016144999885,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.39625510002952,None,49.39625510002952,None,49.39625510002952,None,5,0.969,"[('5', 0.0), ('5', 0.969)]",0.015816049941349775,None,50.38030540000182,None,50.91075199999614,None,50.91075199999614,None,None,,50.91075199999614,None,52.88949650002178,None,53.06188100000145,53.57101319998037,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.86023160000332,None,53.86023160000332,None,53.86023160000332,None,5,0.64,"[('5', 0.0), ('5', 0.64)]",0.011167999997269362,None,54.507295400020666,None,55.036805999989156,None,55.036805999989156,None,None,,55.036805999989156,None,57.012090599979274,None,57.18212349998066,57.694566900026985,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,15,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.94839490001323,None,57.94839490001323,None,57.94839490001323,None,5,0.591,"[('5', 0.0), ('5', 0.591)]",0.010488700005225837,None,58.54694000002928,None,59.07520190003561,None,59.07520190003561,None,None,,59.07520190003561,None,61.053714699984994,None,61.226760099991225,61.73619389999658,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,0,0,15,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.97477169998456,None,61.97477169998456,None,61.97477169998456,None,5,0.446,"[('5', 0.0), ('5', 0.446)]",0.0024045499740168452,None,62.433693400002085,None,62.96233549999306,None,62.96233549999306,None,None,,62.96233549999306,None,64.94139130000258,None,65.10947820002912,65.62102369999047,,,,,,,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
