bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,5.831341400000383,None,5.831341400000383,None,right,2.354486399999587,7.8100544000008085,None,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1159,so_be_u_00,3.2.4,58.239422265942366,
,,,,,,,,,,,,10.180610499999602,None,10.180610499999602,None,c,1.6614311000012094,12.163877899998624,None,,,,,,,,,,001,2020_Feb_21_1159,so_be_u_00,3.2.4,58.239422265942366,
,,,,,,,,,,,,,,,,,,,,13.841749200000777,None,13.841749200000777,18.844093699997757,c,8.807539299999917,15.823545200000808,None,,001,2020_Feb_21_1159,so_be_u_00,3.2.4,58.239422265942366,
