bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,correctResponse,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.420960299998114,None,6.420960299998114,None,return,0.872067700001935,8.410015399997064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,9.298549599996477,None,9.298549599996477,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5485502000010456,9.298549599996477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.863392999999633,None,9.863392999999633,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5998052000068128,9.863392999999633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.479801199995563,None,10.479801199995563,11.487108599998464,11.453023599999142,11.967199699996854,11.949803499999689,12.465709999996761,12.447794399995473,12.962142700002005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.979125699996075,None,13.14771589999873,13.455085399997188,13.455085399997188,13.661056600001757,13.661056600001757,13.762282700001379,13.762282700001379,13.899010000000999,13.899010000000999,14.052900900001987,14.052900900001987,14.206257899997581,14.206257899997581,14.308248599998478,14.308248599998478,14.803799200002686,14.803799200002686,15.316091000000597,15.298121599997103,15.81172289999813,15.81172289999813,16.321359100002155,16.304393099999288,16.45814160000009,16.49382379999588,None,16.663028700000723,None,c,1.4500878999970155,18.46864739999728,None,,,,,,,,,,,,,,,001,2020_Feb_21_1416,so_be_u_00,3.2.4,58.2494638134066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07117570000264,None,20.07117570000264,None,20.07117570000264,None,2,2.157,"[(2.0, 0.0), (2, 2.157)]",0.006713999995554332,None,22.235773100001097,None,,,,,,,
