cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.15007199998945,None,6.15007199998945,None,return,7.6107629999751225,8.126072600018233,None,,,,,,,,,,,,,,,,001,2020_Feb_25_0941,so_be_u_00,3.2.4,58.19288964905957,
,,,,,,,,None,6.15007199998945,None,,,,,,,,,,,,,001,2020_Feb_25_0941,so_be_u_00,3.2.4,58.19288964905957,
,,,,,,,,,,,15.753770700015593,None,15.753770700015593,None,c,1.0393762000021525,17.729485800024122,None,,,,,001,2020_Feb_25_0941,so_be_u_00,3.2.4,58.19288964905957,
,,,,,,,,,,,,,,,,,,,None,15.753770700015593,None,,001,2020_Feb_25_0941,so_be_u_00,3.2.4,58.19288964905957,
