cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.234182899992447,None,7.234182899992447,None,1,0.733478499983903,9.20856299996376,None,,,,,001,2020_Feb_26_1012,so_be_u_00,3.2.4,59.34510304431405,
,,,,,,,,None,7.234182899992447,None,,001,2020_Feb_26_1012,so_be_u_00,3.2.4,59.34510304431405,
