bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,5.880348699982278,None,5.880348699982278,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,1,1.6182139000156894,5.880348699982278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.515500499983318,None,7.515500499983318,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3408701999578625,7.515500499983318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8724361000349745,None,7.8724361000349745,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.34133379999548197,7.8724361000349745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.230169199989177,None,8.230169199989177,9.238205100002233,9.203689399990253,9.716238900029566,9.699231599981431,10.209505000035278,10.209505000035278,10.72043530002702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.737382400024217,None,10.909229599987157,11.214670600020327,11.214670600020327,11.418770499993116,11.418770499993116,11.520351800019853,11.520351800019853,11.65796159999445,11.65796159999445,11.809264999988955,11.809264999988955,11.962006099987775,11.962006099987775,12.064095099980477,12.064095099980477,12.55882620002376,12.55882620002376,13.067883300012909,13.067883300012909,13.578180200012866,13.561008099990431,14.073323999997228,14.073323999997228,14.208404599979986,14.769398100033868,None,14.958692500018515,None,None,16.75992209999822,None,,,,,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.518282899982296,14.769398100033868,None,,001,2020_Feb_24_1312,so_be_u_00,3.2.4,58.90145256267393,
