bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_6.started,cB_6.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,cB_5.started,cB_5.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.030683799996041,None,7.030683799996041,None,return,1.9114774000045145,9.02929199999926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
,,,,,,,,,,,,10.956907699997828,None,10.956907699997828,None,c,1.726292999999714,12.938080699997954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
,,,,,,,,,,,,,,,,,,,,14.680282799999986,None,14.680282799999986,None,c,0.1880925000004936,16.65965199999482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16.864212399996177,None,16.864212399996177,17.87153259999468,17.837557699996978,18.349376599995594,18.332480999997642,18.84488489999785,18.84488489999785,19.356191299993952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,19.37313429999631,None,19.37313429999631,20.378898399998434,20.34492639999371,20.855283499993675,20.855283499993675,21.369777199994132,21.35276149999845,21.86445229999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,21.881583099995623,None,21.881583099995623,22.88724910000019,22.85332479999488,23.366504499994335,23.366504499994335,23.87915489999432,23.862035399994056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,24.373039399994013,None,24.373039399994013,25.37955309999961,25.34560749999946,25.85815239999647,25.840860599993903,26.35256429999572,26.35256429999572,26.863708400000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,26.882476899998437,None,26.882476899998437,27.890641300000425,27.856755999993766,28.369952999993984,28.352621199999703,28.86674679999851,28.86674679999851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.377792299994326,31.886617999996815,29.55005039999378,29.85656100000051,29.85656100000051,30.06130669999402,30.06130669999402,30.148421399993822,30.148421399993822,30.30026789999829,30.30026789999829,30.452870999994047,30.452870999994047,30.606624499996542,30.606624499996542,30.709179499994207,30.709179499994207,31.203353699995205,31.203353699995205,31.716117699994356,31.699542899994412,32.210849999995844,32.210849999995844,None,32.72280959999625,35.231852599994454,c,2.4145475999976043,34.700840999998036,None,,001,2020_Feb_21_1335,so_be_u_00,3.2.4,59.13583619798837,
