bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,actionRound,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.231749000027776,None,6.231749000027776,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,1,1.4193221000023186,6.231749000027776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,7.668280900048558,None,7.668280900048558,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3904538999777287,7.668280900048558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.075272800051607,None,8.075272800051607,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.29118419997394085,8.075272800051607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3830301000271,None,8.3830301000271,9.38810400001239,9.354082700039726,9.863852500042412,9.863852500042412,10.37643670005491,10.359508100023959,10.872532700013835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.889508000051137,None,11.060244300053455,11.367248800001107,11.367248800001107,11.570780300011393,11.570780300011393,11.673288999998476,11.673288999998476,11.808955400018021,11.808955400018021,11.962489300000016,11.962489300000016,12.117121100018267,12.117121100018267,12.21938400005456,12.21938400005456,12.715441200009082,12.715441200009082,13.226364700007252,13.209507000050507,13.72029070003191,13.72029070003191,14.233273500052746,14.216369500034489,14.368584400042892,14.899479400017299,None,15.069476900040172,None,None,None,None,,,,,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20497449999675155,14.899479400017299,None,,001,2020_Feb_24_0927,so_be_u_00,3.2.4,58.87267077319991,
