bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.295494599966332,None,6.295494599966332,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,1,1.193282000022009,6.295494599966332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,7.505165999988094,None,7.505165999988094,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,,,,,,,,1,0.3420164999552071,7.505165999988094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,,,,,,,,,,,,7.8639515999821015,None,Jonas,7.8639515999821015,None,7.8639515999821015,None,None,7.8639515999821015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.152825600001961,None,13.152825600001961,None,c,1.7542889000033028,15.127967999957036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,13.152825600001961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89793809998082,None,16.89793809998082,17.90290929999901,17.868753299990203,18.380410999991,18.380410999991,18.893464499968104,18.876340799964964,19.38729429995874,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1007,so_be_u_00,3.2.4,59.029298598043376,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.405385399993975,None,19.57676889997674,19.88294959999621,19.88294959999621,20.08661130000837,20.08661130000837,20.19139319995884,20.19139319995884,20.326542299997527,20.326542299997527,20.479552100005094,20.479552100005094,20.633431099995505,20.633431099995505,20.73582030000398,20.73582030000398,21.228782399964985,21.228782399964985,21.7414658999769,21.7414658999769,22.25026689999504,22.233340899983887,22.746206699986942,22.7289657999645,22.88265349995345,,,,,,,
