bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,correctResponse,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,5.6168456000013975,None,5.6168456000013975,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,1,1.7398145999977714,5.6168456000013975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,7.372680100001162,None,7.372680100001162,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5124457999991137,7.372680100001162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.901659100003599,None,7.901659100003599,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.631773000000976,7.901659100003599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.550453600000765,None,8.550453600000765,9.557640800005174,9.523762100005115,10.035244600003352,10.018265200000315,10.530042099999264,10.530042099999264,11.045039100004942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.062145500000042,None,11.230374700004177,11.537049500002468,11.537049500002468,11.74560520000523,11.74560520000523,11.846505300003628,11.846505300003628,11.98411670000496,11.98411670000496,12.137778500000422,12.137778500000422,12.29141580000578,12.29141580000578,12.395282700003008,12.395282700003008,12.888705900004425,12.888705900004425,13.401120800001081,13.384119800000917,13.89559530000406,13.89559530000406,14.408470599999418,14.391194499999983,14.545353599998634,15.056480300001567,None,15.228481099999044,None,None,17.03592480000225,None,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2367183000023942,15.056480300001567,None,,,,,,,,,,,,,,,001,2020_Feb_21_1422,so_be_u_00,3.2.4,58.69795032782124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.427412800003367,None,17.427412800003367,None,17.427412800003367,None,3,6.797,"[(2.0, 0.0), (1, 1.574), (0, 1.763), (1, 2.173), (2, 2.36), (3, 2.547), (4, 2.751), (3, 3.11), (2, 3.314), (1, 3.501), (2, 3.996), (3, 4.199), (2, 4.49), (1, 4.679), (0, 4.85), (1, 5.055), (2, 5.242), (3, 5.396), (3, 6.797)]",0.005682160001015291,None,24.235782300005667,None,,,,,,,
