playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.265399500000058,None,6.265399500000058,None,1,0.13590649999969173,8.261752499995055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,None,6.265399500000058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,8.414113799997722,None,8.414113799997722,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.4611194999961299,8.414113799997722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.891706599999452,None,8.891706599999452,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.27357279999705497,8.891706599999452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.181613099994138,None,9.181613099994138,10.192245299993374,10.158051399994292,10.669752299996617,10.652847199999087,11.164797999997973,11.164797999997973,11.677143799999612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.694053499995789,None,11.865448099997593,12.172269299997424,12.172269299997424,12.376687799995125,12.376687799995125,12.479330499998468,12.479330499998468,12.614959499995166,12.614959499995166,12.769045299995923,12.769045299995923,12.922939599993697,12.922939599993697,13.025211099993612,13.025211099993612,13.518801799997163,13.518801799997163,14.03083609999885,14.01356929999747,14.524553699993703,14.524553699993703,15.035797299999103,15.018997499995749,15.171630999997433,15.68486579999444,None,15.85429799999838,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3154783999998472,15.68486579999444,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.221363799995743,None,17.221363799995743,None,17.221363799995743,None,1,1.44,"[(2.0, 0.0), (1, 0.894), (1, 1.44)]",0.007414860003336798,None,18.652797399998235,None,19.1816869999966,None,19.1816869999966,None,None,19.1816869999966,None,22.156910300000163,None,22.327124299998104,22.838899099995615,,001,2020_Feb_21_1527,so_be_u_00,3.2.4,57.845732373095395,
