playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.423199600016233,None,15.59339600004023,15.901076700014528,15.901076700014528,16.091033900040202,16.091033900040202,16.193561899999622,16.193561899999622,16.34804750001058,16.34804750001058,16.4998603000422,16.4998603000422,16.653364400030114,16.653364400030114,16.755702599999495,16.755702599999495,17.25112110003829,17.25112110003829,17.76625340001192,17.748968600004446,18.260438000026625,18.243466500018258,18.755503899999894,18.755503899999894,18.8926529000164,19.457730500027537,None,19.644762000010815,None,c,0.9069088000105694,21.442202800011728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,19.457730500027537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.518705099995714,None,22.518705099995714,None,22.518705099995714,None,7,9.069,"[('5', 0.0), ('6', 3.968), ('7', 4.155), ('7', 9.068)]",0.013398189970757812,None,22.518705099995714,None,31.58938910003053,None,7,7,0,32.118337300023995,None,32.118337300023995,None,None,32.118337300023995,None,35.1023775000358,None,35.27290700003505,35.78697780001676,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05014810001012,None,36.05014810001012,None,36.05014810001012,None,7,1.942,"[('5', 0.0), ('6', 1.464), ('7', 1.687), ('7', 1.942)]",0.012170039932243526,None,36.05014810001012,None,38.006135800038464,None,14,14,0,38.51681820000522,None,38.51681820000522,None,None,38.51681820000522,None,41.50920190004399,None,41.67796860000817,42.19235510000726,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.49851410003612,None,5,2.048,0.002611549978610128,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.59899680002127,None,5,2.383,0.014663829933851957,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0302891000174,None,5,1.057,0.00019881996558979154,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.13650860002963,None,5,0.857,6.619957275688648e-06,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.03973060002318,None,6,1.064,0.005105520016513765,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1495107000228,None,6,1.016,0.005607220053207129,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17398920003325,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.68551900004968,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.180242600035854,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.69138420000672,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.189122800016776,None,53.357611200015526,53.85595100000501,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.17987600003835,None,54.17987600003835,None,54.17987600003835,None,7,1.454,"[('5', 0.0), ('6', 0.973), ('7', 1.197), ('7', 1.454)]",0.00043716002255678177,None,54.17987600003835,None,55.644088300003204,None,21,21,0,56.155495000013616,None,56.155495000013616,None,None,56.155495000013616,None,59.15384060004726,None,59.32390110002598,59.83703910000622,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.11466320004547,None,60.11466320004547,None,60.11466320004547,None,7,2.682,"[('5', 0.0), ('6', 0.527), ('7', 0.937), ('7', 2.681)]",0.01208673999644816,None,60.11466320004547,None,62.80870270001469,None,28,28,0,63.323148800001945,None,63.323148800001945,None,None,63.323148800001945,None,66.32833760004723,None,66.50187979999464,67.0156144000357,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.27634880004916,None,6,1.042,0.01584993995493278,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.36694959999295,None,6,1.054,0.016507330001331866,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46844850003254,None,5,0.787,0.0024505199980922043,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.30394630000228,None,6,1.042,5.651998799294233e-05,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.39360619999934,None,6,1.012,0.0059722200385294855,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,1,0,1,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4485823000432,None,6,1.011,0.005980919988360256,None,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47036259999732,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98321660002694,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47706860001199,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97197900002357,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.48542949999683,None,75.6560407000361,76.16835520003224,,,,,,,,001,2020_Feb_25_1432,so_be_u_00,3.2.4,59.05394400725147,
