bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,colour_background.started,colour_background.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,colour_background_2.started,colour_background_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,colour_background_3.started,colour_background_3.stopped,keyInstructions_2.keys,keyInstructions_2.rt,keyInstructions_2.started,keyInstructions_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.555094699997426,None,6.555094699997426,None,right,0.7164073000021745,8.535374699997192,None,,,,,,,,,,,,,,,,001,2020_Feb_21_1150,so_be_u_00,3.2.4,58.36522506439287,
,,,,,,,,,,,,9.268303499997273,None,9.268303499997273,None,c,1.2630009000022255,11.250511299997015,None,,,,,,,,001,2020_Feb_21_1150,so_be_u_00,3.2.4,58.36522506439287,
,,,,,,,,,,,,,,,,,,,,12.52931929999977,None,c,1.9778578000004927,14.510239499999443,None,,001,2020_Feb_21_1150,so_be_u_00,3.2.4,58.36522506439287,
