playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913209199963603,None,14.086151499999687,14.394062599982135,14.394062599982135,14.598163099959493,14.598163099959493,14.685652399959508,14.685652399959508,14.83831670001382,14.83831670001382,14.992746600008104,14.992746600008104,15.14662919996772,15.14662919996772,15.248709700012114,15.248709700012114,15.746492200007197,15.746492200007197,16.259150900004897,16.242082799959462,16.755124899966177,16.737953400006518,17.251934100000653,17.23526559997117,17.388990100007504,17.934112199989613,None,18.121650699991733,None,c,0.5999944999930449,19.91698559996439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,17.934112199989613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71880999999121,None,20.71880999999121,None,20.71880999999121,None,8,7.807,"[('5', 0.0), ('6', 0.889), ('7', 1.197), ('8', 1.453), ('7', 1.795), ('6', 1.981), ('5', 2.136), ('4', 2.342), ('3', 2.512), ('2', 2.687), ('1', 2.856), ('2', 3.228), ('3', 3.416), ('4', 3.571), ('5', 3.743), ('6', 3.912), ('7', 4.081), ('8', 4.423), ('7', 4.713), ('6', 4.886), ('5', 5.057), ('4', 5.227), ('3', 5.38), ('2', 5.552), ('1', 5.708), ('2', 5.996), ('3', 6.168), ('4', 6.337), ('5', 6.508), ('6', 6.68), ('7', 6.867), ('8', 7.038), ('8', 7.807)]",8.669996168464422e-05,None,20.71880999999121,None,28.52240764995804,None,8,8,0,28.552292199980002,None,28.552292199980002,None,None,28.552292199980002,None,31.52568690001499,None,31.69809769996209,32.21434549998958,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49166170001263,None,32.49166170001263,None,32.49166170001263,None,6,1.009,"[('5', 0.0), ('6', 0.733), ('6', 1.009)]",0.011720100010279566,None,32.49166170001263,None,33.51374034996843,None,14,14,0,33.5289180999971,None,33.5289180999971,None,None,33.5289180999971,None,36.52403589995811,None,36.696572999993805,37.207628200005274,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51410560001386,None,5,1.043,0.00435075000859797,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.60372750001261,None,5,0.648,0.014778949960600585,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30051579995779,None,3,1.33,0.016072549973614514,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.679822899983265,None,4,0.612,0.01627475005807355,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.33945999998832,None,4,0.602,0.0036760999937541783,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98676259996137,None,4,1.166,0.005553999973926693,None,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16201794997323,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16201794997323,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16201794997323,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16201794997323,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16145690000849,None,43.3505382000003,43.86229809996439,,,,,,,,001,2020_Feb_25_1441,so_be_u_00,3.2.4,58.29744638894705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16820710001048,None,44.16820710001048,None,44.16820710001048,None,7,1.268,"[('5', 0.0), ('6', 0.821), ('7', 1.062), ('7', 1.268)]",0.016161649953573942,None,44.16820710001048,None,45.448584550002124,None,21,21,0,45.4646541000111,None,45.4646541000111,None,None,45.4646541000111,None,,,,,,,,,,,,,,,,,
