playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,totalMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,1,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.12014139996609,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,1,1,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.62972709996393,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,1,1,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.12439909996465,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,1,1,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.63617680000607,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.12939459999325,None,58.301897199999075,58.81121399998665,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.11863199999789,None,59.11863199999789,None,59.11863199999789,None,6,1.195,"[('5', 0.0), ('6', 0.939), ('6', 1.195)]",0.0036193999694660306,None,60.32585729996208,None,24,60.85428309999406,None,60.85428309999406,None,None,60.85428309999406,None,62.8286276999861,None,63.00124039995717,63.51042889995733,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.79010240000207,None,63.79010240000207,None,63.79010240000207,None,6,0.852,"[('5', 0.0), ('6', 0.559), ('6', 0.852)]",0.012762199970893562,None,64.65335779997986,None,30,65.16737839998677,None,65.16737839998677,None,None,65.16737839998677,None,67.16189599997597,None,67.33341269998346,67.84472609998193,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.11655579996295,None,5,0.875,0.005541999940760434,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.03864139999496,None,5,0.751,0.016680700064171106,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.83733710000524,None,4,0.567,0.00285499996971339,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4522716999636,None,4,0.616,0.017235900042578578,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.11695289995987,None,4,1.183,0.0061651000287383795,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,2,2,9,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.34314769995399,None,4,0.639,0.006737999967299402,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.99067949998425,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50415359996259,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99915529997088,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49382899998454,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.00476270000217,None,75.17520529998001,75.68673459999263,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99248429998988,None,75.99248429998988,None,75.99248429998988,None,6,1.234,"[('5', 0.0), ('6', 0.995), ('6', 1.234)]",0.004262500035110861,None,77.23677139997017,None,36,77.74954190000426,None,77.74954190000426,None,None,77.74954190000426,None,79.74544609995792,None,79.91332649998367,80.42851239995798,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.70479029999115,None,80.70479029999115,None,80.70479029999115,None,6,1.004,"[('5', 0.0), ('6', 0.764), ('6', 1.004)]",0.01211660006083548,None,81.72254699998302,None,42,82.23449969996,None,82.23449969996,None,None,82.23449969996,None,84.22885959997075,None,84.39853429998038,84.91173389996402,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.18207939999411,None,5,0.996,0.006390500057023019,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.22288149996893,None,4,0.546,0.017070000001695007,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.81791189999785,None,4,0.752,0.0006542999763041735,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.619680600008,None,4,0.496,0.01692849997198209,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16438489995198,None,4,0.724,0.006035499973222613,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,3,3,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.93279849999817,None,4,0.418,0.006230799946933985,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36026689998107,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.86851959995693,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.36320139997406,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.87699879996944,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.36914559995057,None,91.54287989996374,92.05287709995173,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,4,4,13,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.36038450000342,None,92.36038450000342,None,92.36038450000342,None,6,1.043,"[('5', 0.0), ('6', 0.648), ('6', 1.043)]",0.0012379999388940632,None,93.41676709998865,None,48,93.9272771999822,None,93.9272771999822,None,None,93.9272771999822,None,95.92794279998634,None,96.09826279996196,96.6123946000007,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,0,4,4,13,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.89013399998657,None,96.89013399998657,None,96.89013399998657,None,6,1.038,"[('5', 0.0), ('6', 0.732), ('6', 1.038)]",0.012299300055019557,None,97.94216969999252,None,54,98.45205719996011,None,98.45205719996011,None,None,98.45205719996011,None,100.44751749996794,None,100.61946049996186,101.13092549995054,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.40433689998463,None,4,0.552,0.006420099991373718,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.00101619999623,None,4,0.41,0.00025919993640854955,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.45952079998096,None,4,0.719,0.0021510999649763107,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2275410000002,None,4,0.835,0.017253700003493577,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.11147509998409,None,4,0.435,0.00537090003490448,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,4,4,13,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.58778850000817,None,4,1.061,0.0063442999380640686,None,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,4,4,13,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.66023759997915,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,4,4,13,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.17277689999901,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,4,4,13,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66749849996995,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,4,4,13,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.17783599998802,None,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.67293659999268,None,107.84229319996666,108.35555139998905,,,,,,,,001,2020_Feb_24_1218,so_be_u_00,3.2.4,58.69037133289877,
