playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_0.thisRepN,sliders_0.thisTrialN,sliders_0.thisN,sliders_0.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sbLoop_1.thisRepN,sbLoop_1.thisTrialN,sbLoop_1.thisN,sbLoop_1.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,buffer_1.thisRepN,buffer_1.thisTrialN,buffer_1.thisN,buffer_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.19419979990926,None,198.19419979990926,None,198.19419979990926,None,4,2.143,"[('5', 0.0), ('4', 1.561), ('4', 2.143)]",0.009290699963457882,None,198.19419979990926,None,200.34203780000098,None,200.34203780000098,None,73,42,31,202.3589878999628,None,202.3589878999628,None,None,202.3589878999628,None,207.34536409995053,None,207.5183671999257,208.13340269995388,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.40597919991706,None,208.40597919991706,None,208.40597919991706,None,5,1.833,"[('5', 0.0), ('5', 1.833)]",0.01224514003843069,None,208.40597919991706,None,210.2465441999957,None,210.2465441999957,None,73,42,31,215.26705639995635,None,215.26705639995635,None,None,215.26705639995635,None,220.25684789998922,None,220.42906439991202,221.02891309990082,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.28682989999652,None,221.28682989999652,None,221.28682989999652,None,1,2.451,"[('5', 0.0), ('4', 1.427), ('3', 1.649), ('2', 1.804), ('1', 1.975), ('1', 2.451)]",0.012042859918437898,None,221.28682989999652,None,223.75269739993382,None,223.75269739993382,None,74,42,32,225.77290049998555,None,225.77290049998555,None,None,225.77290049998555,None,230.77091550000478,None,230.94289059995208,231.54358289996162,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.85094469995238,None,231.85094469995238,None,231.85094469995238,None,5,1.757,"[('5', 0.0), ('5', 1.757)]",0.0018234000308439136,None,231.85094469995238,None,233.6204983999487,None,233.6204983999487,None,79,47,32,237.6514924999792,None,237.6514924999792,None,None,237.6514924999792,None,242.63962699996773,None,242.81092369998805,243.41058249992784,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.68519799993373,None,243.68519799993373,None,243.68519799993373,None,5,2.043,"[('5', 0.0), ('5', 2.043)]",4.175992216914892e-05,None,243.68519799993373,None,245.74400619999506,None,245.74400619999506,None,79,47,32,249.7672965999227,None,249.7672965999227,None,None,249.7672965999227,None,254.75510149996262,None,254.92583799990825,255.5411451999098,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.779912399943,None,255.779912399943,None,255.779912399943,None,0,3.449,"[('5', 0.0), ('4', 1.194), ('3', 2.562), ('2', 2.734), ('1', 2.887), ('0', 3.042), ('0', 3.449)]",0.0011875800555571914,None,255.779912399943,None,259.24057579995133,None,259.24057579995133,None,79,47,32,260.26601629995275,None,260.26601629995275,None,None,260.26601629995275,None,265.2622995999409,None,265.4332502000034,266.0341393999988,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.2732853000052,None,266.2732853000052,None,266.2732853000052,None,0,2.828,"[('5', 0.0), ('4', 1.156), ('3', 2.028), ('2', 2.181), ('1', 2.316), ('0', 2.47), ('0', 2.828)]",0.01446645986288786,None,266.2732853000052,None,269.1159520999063,None,269.1159520999063,None,79,47,32,270.1259492000099,None,270.1259492000099,None,None,270.1259492000099,None,275.1349096999038,None,275.3047796000028,275.9056121999165,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1621695999056,None,276.1621695999056,None,276.1621695999056,None,0,1.947,"[('5', 0.0), ('4', 0.482), ('3', 1.198), ('2', 1.335), ('1', 1.507), ('0', 1.643), ('0', 1.947)]",0.00463765999302268,None,276.1621695999056,None,278.12096299999394,None,278.12096299999394,None,79,47,32,279.12955159996636,None,279.12955159996636,None,None,279.12955159996636,None,284.140505499905,None,284.31187659990974,284.9124579000054,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2191637000069,None,285.2191637000069,None,285.2191637000069,None,7,3.027,"[('5', 0.0), ('4', 0.877), ('3', 1.084), ('2', 1.324), ('1', 1.525), ('2', 1.851), ('3', 2.054), ('4', 2.224), ('5', 2.378), ('6', 2.533), ('7', 2.688), ('7', 3.027)]",0.006244200048968196,None,285.2191637000069,None,288.25513449998107,None,288.25513449998107,None,86,54,32,290.27836969995406,None,290.27836969995406,None,None,290.27836969995406,None,295.27543579996563,None,295.4453215999529,296.04739389999304,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.32229859998915,None,296.32229859998915,None,296.32229859998915,None,3,1.001,"[('5', 0.0), ('4', 0.591), ('3', 0.762), ('3', 1.001)]",0.012756840093061328,None,296.32229859998915,None,297.32728219998535,None,297.32728219998535,None,89,54,35,299.3447190999286,None,299.3447190999286,None,None,299.3447190999286,None,304.3393151999917,None,304.5093476999318,305.1230075999629,,,,,,,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
,,,,,,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4290944999084,None,7,5.561,0.012068100040778518,None,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
,,,,,,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.02998309989925,None,7,1.346,0.015466740005649626,None,,001,2020_Feb_27_1024,so_be_u_00,3.2.4,58.36897245693649,
