cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.621193900005892,None,11.621193900005892,None,None,None,None,,,,,,,,,,,,,,,,,001,2020_Feb_25_0936,so_be_u_00,3.2.4,57.60096585820419,
,,,,,,,1,1.5984036999871023,11.621193900005892,None,,,,,,,,,,,,,001,2020_Feb_25_0936,so_be_u_00,3.2.4,57.60096585820419,
,,,,,,,,,,,13.234682000009343,None,13.234682000009343,None,None,None,None,,,,,,001,2020_Feb_25_0936,so_be_u_00,3.2.4,57.60096585820419,
,,,,,,,,,,,,,,,,,,1,0.5627178999711759,13.234682000009343,None,,001,2020_Feb_25_0936,so_be_u_00,3.2.4,57.60096585820419,
