bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.098978199996054,None,6.098978199996054,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,1,0.478441399987787,6.098978199996054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,,,,,6.593390399997588,None,6.593390399997588,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,,,,,,,,,,,,1,0.22390869999071583,6.593390399997588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,,,,,,,,,,,,,,,,6.833525400026701,None,6.833525400026701,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16837989998748526,6.833525400026701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0184347000322305,None,7.0184347000322305,8.025307500036433,7.991137300035916,8.501811800000723,8.501811800000723,9.01626150001539,8.999190300004557,9.509488600015175,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1229,so_be_u_00,3.2.4,58.68093474515432,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.526559500023723,None,9.69935870001791,10.005053200002294,10.005053200002294,10.210936499992386,10.210936499992386,10.295798200007994,10.295798200007994,10.449690900044516,10.449690900044516,10.604235600039829,10.604235600039829,10.757308200001717,10.757308200001717,10.85936290002428,10.85936290002428,11.354556500038598,11.354556500038598,11.866124099993613,11.849570800026413,12.358657000004314,12.358657000004314,12.86889570002677,12.851891900005285,13.00469620001968,,,,,,,
