playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,5.71079330000066,None,5.71079330000066,None,return,1.103370700002415,7.698426900002232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,None,5.71079330000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,8.817841399999452,None,8.817841399999452,None,c,1.3302585999990697,10.801085999999486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,8.817841399999452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.147487000002002,None,12.147487000002002,None,c,0.3910570000007283,14.128434799997194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,12.147487000002002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.536036099998455,None,14.536036099998455,15.54567390000011,15.509516899997834,16.02226299999893,16.005335599998944,16.51995490000263,16.51995490000263,17.033549899999343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.050492000002123,None,17.220619200001238,17.529372899996815,17.529372899996815,17.73256940000283,17.73256940000283,17.834774700000708,17.834774700000708,17.972817699999723,17.972817699999723,18.12718799999857,18.12718799999857,18.27939879999758,18.27939879999758,18.381972199997108,18.381972199997108,18.87892699999793,18.87892699999793,19.391922399998293,19.3745523999969,19.885750699999335,19.86886819999927,20.38078030000179,20.38078030000179,20.534868800001277,21.047557400001097,None,21.217355200002203,None,c,0.3736951000028057,23.02752799999871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,21.047557400001097,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.519569500000216,None,23.519569500000216,None,23.519569500000216,None,3,2.422,"[('5', 0.0), ('4', 1.002), ('3', 1.343), ('3', 2.422)]",0.009957000002032146,None,25.943760199996177,None,26.472021599998698,None,26.472021599998698,None,None,26.472021599998698,None,29.462003200002073,None,29.632354200002737,30.145072999999684,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.485936199998832,None,30.485936199998832,None,30.485936199998832,None,5,1.118,"[('5', 0.0), ('5', 1.118)]",0.010923099995125085,None,31.61056419999659,None,32.13880470000004,None,32.13880470000004,None,None,32.13880470000004,None,35.123473799998465,None,35.29356540000299,35.80769909999799,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.08076620000065,None,36.08076620000065,None,36.08076620000065,None,5,1.508,"[('5', 0.0), ('5', 1.508)]",0.003079400004935451,None,37.59889519999706,None,38.11631099999795,None,38.11631099999795,None,None,38.11631099999795,None,41.10047379999742,None,41.27322280000226,41.784651900001336,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09072939999896,None,42.09072939999896,None,42.09072939999896,None,0,2.855,"[('5', 0.0), ('4', 1.759), ('3', 1.966), ('2', 2.119), ('1', 2.275), ('0', 2.445), ('0', 2.855)]",0.005678299996361602,None,44.95535060000111,None,45.48512610000034,None,45.48512610000034,None,None,45.48512610000034,None,48.45780779999768,None,48.62813749999623,49.14076780000323,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.497968700001366,None,49.497968700001366,None,49.497968700001366,None,0,3.56,"[('5', 0.0), ('4', 2.462), ('3', 2.618), ('2', 2.77), ('1', 2.908), ('0', 3.046), ('0', 3.559)]",0.0034634999974514358,None,53.06871539999702,None,53.57964219999849,None,53.57964219999849,None,None,53.57964219999849,None,56.58348790000309,None,56.753262799997174,57.26674189999903,,001,2020_Feb_21_1549,so_be_u_00,3.2.4,59.31792688607743,
