bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,actionRound,actionExit,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,6.441020199970808,None,6.441020199970808,None,1,5.392902699997649,8.419352400000207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,None,6.441020199970808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.828575099993031,None,13.828575099993031,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2450469000032172,13.828575099993031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.090447499998845,None,15.090447499998845,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6496193999773823,15.090447499998845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.756616199971177,None,15.756616199971177,16.766877399990335,16.732933499966748,17.244655699993018,17.227053299953695,17.740668799960986,17.723746499978006,18.238473400007933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.255446399969514,None,18.427678699954413,18.73293579998426,18.73293579998426,18.93738309998298,18.93738309998298,19.039810699992813,19.039810699992813,19.178015499957837,19.178015499957837,19.33041619998403,19.33041619998403,19.48432230000617,19.48432230000617,19.586703999957535,19.586703999957535,20.082425299973693,20.082425299973693,20.59674670000095,20.57957719999831,21.094120499968994,21.077454799960833,21.587951399968006,21.587951399968006,21.726900499954354,22.289413699996658,None,22.460649999964517,None,None,None,None,,,,,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0263156000291929,22.289413699996658,None,,001,2020_Feb_24_1355,so_be_u_00,3.2.4,57.89673885605726,
