playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,rating_2.response,rating_2.rt,rating_2.started,rating_2.stopped,rating_5.response,rating_5.rt,rating_5.started,rating_5.stopped,rating_6.response,rating_6.rt,rating_6.started,rating_6.stopped,rating_3.response,rating_3.rt,rating_3.started,rating_3.stopped,rating_4.response,rating_4.rt,rating_4.started,rating_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.377199100039434,None,28.377199100039434,None,28.377199100039434,None,5,0.986,"[('5', 0.0), ('5', 0.986)]",8.459994569420815e-05,None,29.380128799995873,None,29.909456700028386,None,29.909456700028386,None,None,29.909456700028386,None,32.89642120001372,None,33.06687340000644,33.57800480001606,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.83557280001696,None,33.83557280001696,None,33.83557280001696,None,2,1.295,"[('5', 0.0), ('4', 0.512), ('3', 0.836), ('2', 1.024), ('2', 1.295)]",0.014932100020814687,None,35.144832400023006,None,35.67189779999899,None,35.67189779999899,None,None,35.67189779999899,None,38.65325339999981,None,38.82373150001513,39.33364480000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,7,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.629789100028574,None,39.629789100028574,None,39.629789100028574,None,3,1.055,"[('5', 0.0), ('4', 0.662), ('3', 0.851), ('3', 1.055)]",0.012139499944169074,None,40.69988989998819,None,41.217342899995856,None,41.217342899995856,None,None,41.217342899995856,None,44.211382400011644,None,44.38273469998967,44.89501969999401,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1845719999983,None,45.1845719999983,None,45.1845719999983,None,3,0.856,"[('5', 0.0), ('4', 0.428), ('3', 0.581), ('3', 0.856)]",0.003209399990737438,None,46.05499909998616,None,46.57046509999782,None,46.57046509999782,None,None,46.57046509999782,None,49.56501310004387,None,49.73703220003517,50.246259800042026,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,7,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.536291200027335,None,50.536291200027335,None,50.536291200027335,None,3,0.879,"[('5', 0.0), ('4', 0.488), ('3', 0.658), ('3', 0.879)]",0.010465499944984913,None,51.42005340004107,None,51.946354100015014,None,51.946354100015014,None,None,51.946354100015014,None,54.93231880001258,None,55.102493299986236,55.61276320001343,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,7,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88609960000031,None,55.88609960000031,None,55.88609960000031,None,3,0.846,"[('5', 0.0), ('4', 0.417), ('3', 0.607), ('3', 0.846)]",0.011712199950125068,None,56.73977330001071,None,57.26791570003843,None,57.26791570003843,None,None,57.26791570003843,None,60.25347739999415,None,60.424555900041014,60.93465120001929,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,7,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.17449830000987,None,61.17449830000987,None,61.17449830000987,None,5,0.528,"[('5', 0.0), ('5', 0.528)]",0.015038100013043731,None,61.71803450002335,None,62.248075900017284,None,62.248075900017284,None,None,62.248075900017284,None,65.23287380003603,None,65.40191030001733,65.91467780002858,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.15084660000866,None,66.15084660000866,None,66.15084660000866,None,3,1.218,"[('5', 0.0), ('4', 0.738), ('3', 0.926), ('3', 1.218)]",0.0011042000260204077,None,67.38194799999474,None,67.89194330002647,None,67.89194330002647,None,None,67.89194330002647,None,70.8927820000099,None,71.0647054000292,71.5757825000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.81535049999366,None,71.81535049999366,None,71.81535049999366,None,3,1.144,"[('5', 0.0), ('4', 0.6), ('3', 0.788), ('3', 1.144)]",0.014751100039575249,None,72.97481720003998,None,73.48610740003642,None,73.48610740003642,None,None,73.48610740003642,None,76.48910539998906,None,76.65920170000754,77.1697167000384,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,7,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.47509930003434,None,77.47509930003434,None,77.47509930003434,None,3,0.924,"[('5', 0.0), ('4', 0.428), ('3', 0.633), ('3', 0.924)]",0.004841699963435531,None,78.4126033000066,None,78.93874170002528,None,78.93874170002528,None,None,78.93874170002528,None,81.92076030001044,None,82.09369559999323,82.60427529999288,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.86523970001144,None,82.86523970001144,None,82.86523970001144,None,8,1.173,"[('5', 0.0), ('6', 0.507), ('7', 0.782), ('8', 0.934), ('8', 1.173)]",0.015460100024938583,None,84.05340289999731,None,84.58015430002706,None,84.58015430002706,None,None,84.58015430002706,None,87.56499039998744,None,87.73533250001492,88.24840690003475,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.54268800001591,None,88.54268800001591,None,88.54268800001591,None,3,0.988,"[('5', 0.0), ('4', 0.477), ('3', 0.647), ('3', 0.988)]",0.0008151000365614891,None,89.54622160003055,None,90.07366059999913,None,90.07366059999913,None,None,90.07366059999913,None,93.06486640003277,None,93.23463070002617,93.74674120004056,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,13,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98485450004227,None,93.98485450004227,None,93.98485450004227,None,3,1.046,"[('5', 0.0), ('4', 0.568), ('3', 0.739), ('3', 1.046)]",0.0048337000189349055,None,95.04184750001878,None,95.57106420001946,None,95.57106420001946,None,None,95.57106420001946,None,98.55655089998618,None,98.72491140000056,99.23830070003169,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52853810001398,None,99.52853810001398,None,99.52853810001398,None,2,1.025,"[('5', 0.0), ('4', 0.445), ('3', 0.582), ('2', 0.77), ('2', 1.025)]",0.0013144999975338578,None,100.56714960001409,None,101.08423590002349,None,101.08423590002349,None,None,101.08423590002349,None,104.07557230000384,None,104.24598589999368,104.75826800003415,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,7,0,15,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.01487870002165,None,105.01487870002165,None,105.01487870002165,None,4,0.735,"[('5', 0.0), ('4', 0.462), ('4', 0.735)]",0.0031701999832876027,None,105.7640755000175,None,106.29302869999083,None,106.29302869999083,None,None,106.29302869999083,None,109.27490339998621,None,109.44606960000237,109.95830430003116,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,0,0,7,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.24777610000456,None,110.24777610000456,None,110.24777610000456,None,6,5.748,"[('5', 0.0), ('6', 5.525), ('6', 5.748)]",0.0013421999756246805,None,116.01214330003131,None,116.53018780000275,None,116.53018780000275,None,None,116.53018780000275,None,119.52356410003267,None,119.69338930002414,120.20587210002122,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,7,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.49538630002644,None,120.49538630002644,None,120.49538630002644,None,8,1.446,"[('5', 0.0), ('6', 0.456), ('7', 0.628), ('8', 0.781), ('8', 1.446)]",0.008957299985922873,None,121.94579329999397,None,122.47319160000188,None,122.47319160000188,None,None,122.47319160000188,None,125.45467460004147,None,125.62465599999996,126.13816500001121,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,0,0,0,7,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.42878030001884,None,126.42878030001884,None,126.42878030001884,None,7,0.908,"[('5', 0.0), ('6', 0.462), ('7', 0.632), ('7', 0.908)]",0.004086899978574365,None,127.34970270004123,None,127.86435530002927,None,127.86435530002927,None,None,127.86435530002927,None,130.8634349000058,None,131.03174629999558,131.54275960003724,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.81451019999804,132.3260978999897,None,None,0.011428699945099652,None,None,None,0.011428699945099652,None,None,None,0.011428699945099652,None,5,7.113,0.011428699945099652,None,None,None,0.011428699945099652,None,None,None,0.011428699945099652,None,,001,2020_Feb_24_1025,so_be_u_00,3.2.4,58.5521231039147,
