bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.58170749997953,None,9.58170749997953,None,q,79.12487489997875,11.57489109999733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,None,9.58170749997953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,90.71558689995436,None,90.71558689995436,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,,,,,,,,1,1.125125200022012,90.71558689995436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,,,,,,,,,,,,91.85658209997928,None,1jonas,91.85658209997928,None,91.85658209997928,None,None,91.85658209997928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5081033000024,None,96.5081033000024,None,None,98.48718679999001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8709250999963842,96.5081033000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.39618399995379,None,100.39618399995379,101.39924409997184,101.36530429997947,101.87540429999353,101.87540429999353,102.38820009998744,102.37138649995904,102.88115359999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_25_0957,so_be_u_00,3.2.4,57.85988996012546,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.89794439997058,None,103.0681383999763,103.37492419994669,103.37492419994669,103.58036539994646,103.58036539994646,103.68290999997407,103.68290999997407,103.81876159994863,103.81876159994863,103.97232649999205,103.97232649999205,104.12776069995016,104.12776069995016,104.22897779999766,104.22897779999766,104.72115789999953,104.72115789999953,105.23410649999278,105.2170894999872,105.72834599995986,105.72834599995986,106.23989629995776,106.22270469996147,106.37802589999046,,,,,,,
