bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,correctResponse,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,5.806845700004487,None,5.806845700004487,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,1,1.5990855999989435,5.806845700004487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,7.422723200004839,None,7.422723200004839,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.34018680000008317,7.422723200004839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779075700003887,None,7.779075700003887,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3935416000022087,7.779075700003887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.188306700001704,None,8.188306700001704,9.19121350000205,9.157264200002828,9.666893300003721,9.666893300003721,10.178115900002012,10.161214200001268,10.672093300003326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6891151000018,None,10.859584600002563,11.16605200000049,11.16605200000049,11.372033999999985,11.372033999999985,11.456902100006118,11.456902100006118,11.610006499999145,11.610006499999145,11.763065400002233,11.763065400002233,11.916261800004577,11.916261800004577,12.020274800001062,12.020274800001062,12.51247250000597,12.51247250000597,13.02249060000031,13.02249060000031,13.532338800003345,13.515317900004447,14.02499660000467,14.007953300002555,14.160674800004927,14.688908399999491,None,14.860312500000873,None,None,None,None,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5668662000025506,14.688908399999491,None,,,,,,,,,,,,,,,001,2020_Feb_21_1430,so_be_u_00,3.2.4,58.32372936086078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4422704000026,None,16.4422704000026,None,16.4422704000026,None,1,1.962,"[(2.0, 0.0), (1, 1.315), (1, 1.962)]",0.0024157700026989914,None,18.403837500001828,None,,,,,,,
