playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_01.thisRepN,sliders_01.thisTrialN,sliders_01.thisN,sliders_01.thisIndex,slider_02.thisRepN,slider_02.thisTrialN,slider_02.thisN,slider_02.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.rt,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,cB_11.started,cB_11.stopped,rating_they.response,rating_they.rt,rating_they.started,rating_they.stopped,cB_14.started,cB_14.stopped,rating_you.response,rating_you.rt,rating_you.started,rating_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.819390999968164,None,18.99022330006119,19.29680739995092,19.29680739995092,19.50025609997101,19.50025609997101,19.60185380000621,19.60185380000621,19.738158100051805,19.738158100051805,19.893025500001386,19.893025500001386,20.04610869998578,20.04610869998578,20.148266999982297,20.148266999982297,20.64222899999004,20.64222899999004,21.151129400008358,21.151129400008358,21.66266919998452,21.645593099994585,22.154660400003195,22.137599400011823,22.29245319997426,22.869831299991347,None,23.058875999995507,None,c,0.3229614000301808,24.85973470006138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,22.869831299991347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37017500004731,None,25.37017500004731,None,25.37017500004731,None,5,0.922,"[('5', 0.0), ('5', 0.922)]",0.011378999915905297,None,25.37017500004731,None,26.308986600022763,None,26.308986600022763,None,5,5,0,29.34047030005604,None,29.34047030005604,None,1,0.5417488999664783,29.34047030005604,None,29.898793900036253,None,30.0702517000027,30.68185850000009,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95634070003871,None,30.95634070003871,None,30.95634070003871,None,5,0.865,"[('5', 0.0), ('5', 0.865)]",0.00914618989918381,None,30.95634070003871,None,31.828405000036582,None,31.828405000036582,None,10,5,5,33.85707250004634,None,33.85707250004634,None,1,0.3883627000031993,33.85707250004634,None,34.26194510003552,None,34.43240289995447,35.04551319999155,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.33688529999927,None,35.33688529999927,None,35.33688529999927,None,5,0.856,"[('5', 0.0), ('5', 0.856)]",0.00907821988221258,None,35.33688529999927,None,36.194969000061974,None,36.194969000061974,None,15,10,5,37.220193800050765,None,37.220193800050765,None,1,0.8120984999695793,37.220193800050765,None,38.048829499981366,None,38.22117639996577,38.83142770000268,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.08757049997803,None,39.08757049997803,None,39.08757049997803,None,5,0.761,"[('5', 0.0), ('5', 0.761)]",0.010157860000617802,None,39.08757049997803,None,39.85590590001084,None,39.85590590001084,None,20,10,10,40.879610499949194,None,40.879610499949194,None,1,0.9149601999670267,40.879610499949194,None,41.81112860003486,None,41.98328579997178,42.59538319997955,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.88548299996182,None,42.88548299996182,None,42.88548299996182,None,5,0.605,"[('5', 0.0), ('5', 0.605)]",0.004754419904202223,None,42.88548299996182,None,43.499203699990176,None,43.499203699990176,None,25,15,10,45.52595270005986,None,45.52595270005986,None,1,0.474294799962081,45.52595270005986,None,46.01841969997622,None,46.18750340002589,46.799141100025736,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.055882600019686,None,47.055882600019686,None,47.055882600019686,None,5,0.54,"[('5', 0.0), ('5', 0.54)]",0.008363259956240654,None,47.055882600019686,None,47.60313329997007,None,47.60313329997007,None,30,15,15,48.62951520003844,None,48.62951520003844,None,1,0.7792498000198975,48.62951520003844,None,49.42529389995616,None,49.59546240000054,50.20646590006072,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.496952899964526,None,50.496952899964526,None,50.496952899964526,None,5,0.544,"[('5', 0.0), ('5', 0.544)]",0.008650319883599877,None,50.496952899964526,None,51.04485229996499,None,51.04485229996499,None,35,20,15,52.06988750002347,None,52.06988750002347,None,1,0.5731311000417918,52.06988750002347,None,52.65952920005657,None,52.83495709998533,53.443784500006586,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,2,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.700065799988806,None,53.700065799988806,None,53.700065799988806,None,5,1.097,"[('5', 0.0), ('5', 1.097)]",0.007641259930096567,None,53.700065799988806,None,54.80907139996998,None,54.80907139996998,None,40,20,20,55.832397900056094,None,55.832397900056094,None,1,1.5950982999056578,55.832397900056094,None,57.44395280000754,None,57.616812900057994,58.227060099947266,,,,,,,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,1,How much do you like,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.51720540004317,None,5,0.826,0.004315419937483966,None,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,3,How much do you like,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.38951360003557,None,5,0.755,0.016286789905279875,None,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,4,How much do you want to continue playing with ,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19622299994808,None,5,1.405,0.01386828999966383,None,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,2,How much do you want to continue playing with,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.66385100001935,None,5,1.086,0.013247989933006465,None,,,,,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,2,How activated are you right now ,low,high,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.837885200046,None,7,2.096,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,2,How activated are you right now ,low,high,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011203349917195737,None,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,3,How well do you think you are performing ,bad,good,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.97172989998944,None,7,1.966,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,3,How well do you think you are performing ,bad,good,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002036259975284338,None,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,1,How do you feel ,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98528789996635,None,7,1.407,,,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,1,How do you feel ,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,2,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003785360138863325,None,,001,2020_Feb_27_1204,so_be_u_00,3.2.4,57.9999976705295,
