bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.589501400012523,None,6.589501400012523,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,1,1.5994457000051625,6.589501400012523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,,,,,8.204590299981646,None,8.204590299981646,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,,,,,,,,,,,,1,1.1098254999960773,8.204590299981646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.330847100005485,None,9.330847100005485,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5264778000419028,9.330847100005485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.874308899976313,None,9.874308899976313,10.881315300008282,10.84713519999059,11.360357799974736,11.34322019998217,11.85408079996705,11.85408079996705,12.364699199970346,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_24_1228,so_be_u_00,3.2.4,58.63039399670866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.381724699982442,None,12.552632100007031,12.858961799996905,12.858961799996905,13.064292299968656,13.064292299968656,13.16564829996787,13.16564829996787,13.30183929996565,13.30183929996565,13.45640560000902,13.45640560000902,13.60991349996766,13.60991349996766,13.714125700003933,13.714125700003933,14.206995899963658,14.206995899963658,14.717570099979639,14.700829799985513,15.212922999984585,15.212922999984585,15.721528699970804,15.705133899988141,15.857570699998178,,,,,,,
