playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.120721399995091,None,6.120721399995091,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,1,0.39157150000391994,6.120721399995091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,6.5289482999942265,None,6.5289482999942265,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.205943600005412,6.5289482999942265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.751749099996232,None,6.751749099996232,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.12105549999978393,6.751749099996232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.888561999992817,None,6.888561999992817,7.895199699996738,7.861311399996339,8.372917199994845,8.372917199994845,8.884855199998128,8.867832999996608,9.380418399996415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.397397099994123,None,9.56824489999417,9.875213299994357,9.875213299994357,10.078167399995436,10.078167399995436,10.181376899992756,10.181376899992756,10.318146299992804,10.318146299992804,10.471376099994814,10.471376099994814,10.625951599999098,10.625951599999098,10.728516899995157,10.728516899995157,11.224716999997327,11.224716999997327,11.7359182999935,11.71889419999934,12.230287399994268,12.230287399994268,12.742552699994121,12.725647099992784,12.879823899995245,13.391689999996743,None,13.562212399992859,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2329842999970424,13.391689999996743,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.84302029999526,None,14.84302029999526,None,14.84302029999526,None,4,2.099,"[('5', 0.0), ('4', 0.949), ('4', 2.099)]",0.014435559991397895,None,16.94379669999762,None,17.473287199994957,None,17.473287199994957,None,None,17.473287199994957,None,20.458672099994146,None,20.628664999996545,21.1417067999937,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
Paul,images/avatar1.jpg,reciprocate,1,1,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.416767799993977,None,21.416767799993977,None,21.416767799993977,None,4,1.451,"[('5', 0.0), ('4', 1.143), ('4', 1.451)]",0.015080019999004435,None,22.88078349999705,None,23.398185699996247,None,23.398185699996247,None,None,23.398185699996247,None,26.38441619999503,None,26.55653539999912,27.066295899996476,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
Paul,images/avatar1.jpg,keep the investment,0,1,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.342186599998968,None,27.342186599998968,None,27.342186599998968,None,7,1.109,"[('5', 0.0), ('6', 0.7), ('7', 0.788), ('7', 1.109)]",0.01461872000072617,None,28.464084299994283,None,28.995680599997286,None,28.995680599997286,None,None,28.995680599997286,None,31.980440799998178,None,32.153291499998886,32.66388399999414,,001,2020_Feb_21_1552,so_be_u_00,3.2.4,57.718958312710754,
