bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,playerId,avatarFile,choiceLabel,actionLabel,correctResponse,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,5.804979900000035,None,5.804979900000035,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,1,0.49481449999439064,5.804979900000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,6.3163852999932715,None,6.3163852999932715,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2065373000004911,6.3163852999932715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.539375799999107,None,6.539375799999107,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.23905840000224998,6.539375799999107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.796749999994063,None,6.796749999994063,7.805272599995078,7.771335399993404,8.283644799994363,8.266668799995387,8.780692799999088,8.763434299995424,9.27567829999316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.309298899999703,None,9.48094129999663,9.787501299993892,9.787501299993892,9.99192519999633,9.99192519999633,10.095997899996291,10.095997899996291,10.231411099994148,10.231411099994148,10.385026799995103,10.385026799995103,10.538742899996578,10.538742899996578,10.64046309999685,10.64046309999685,11.134792499993637,11.134792499993637,11.647130099998321,11.630252099996142,12.140712299995357,12.140712299995357,12.652136199998495,12.63523819999682,12.788736199996492,13.303669199995056,None,13.475488799995219,None,None,15.282649299995683,None,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4751992000019527,13.303669199995056,None,,,,,,,,,,,,,,,001,2020_Feb_21_1456,so_be_u_00,3.2.4,57.88179264700377,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.929670599995006,None,15.929670599995006,None,15.929670599995006,None,2,1.464,"[(2.0, 0.0), (1, 0.898), (2, 1.173), (2, 1.464)]",0.012831039995944593,None,17.39979779999703,None,,,,,,,
