playerId,avatarFile,choiceLabel,actionLabel,actionRound,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,12.316266100002395,None,12.316266100002395,None,return,0.7529261000017868,14.29649540000537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,None,12.316266100002395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,15.065784800004622,None,15.065784800004622,None,c,0.9094164000052842,17.045158500004618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,15.065784800004622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97026210000331,None,17.97026210000331,None,c,1.143696599996474,19.94869309999922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,17.97026210000331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.109065700002247,None,21.109065700002247,22.11918130000413,22.08565620000445,22.595896300001186,22.57894710000255,23.090606700003264,23.090606700003264,23.603382500004955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.620492400004878,None,23.79306540000107,24.10056590000022,24.10056590000022,24.303059000005305,24.303059000005305,24.388690899999347,24.388690899999347,24.5417637999999,24.5417637999999,24.695148099999642,24.695148099999642,24.847831099999894,24.847831099999894,24.95170190000499,24.95170190000499,25.44647110000369,25.44647110000369,25.95915110000351,25.942204300001322,26.455705500004115,26.438771400004043,26.951133200003824,26.951133200003824,27.102536600003077,27.61319519999961,None,27.784725700003037,None,c,0.07070000000385335,29.57868050000252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,27.61319519999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83377560000372,None,29.83377560000372,None,29.83377560000372,None,3,1.451,"[('5', 0.0), ('4', 0.936), ('3', 1.192), ('3', 1.451)]",0.01677449999260716,None,31.284177200002887,None,31.811993100003747,None,31.811993100003747,None,None,31.811993100003747,None,34.80464470000152,None,34.97552800000267,35.48862270000245,,001,2020_Feb_21_1543,so_be_u_00,3.2.4,59.113987730147755,
